Year,Année,ISO,Jurisdiction,Juridiction,Management,Aménagement,Harvesting method,Méthode de récolte,Tenure (En),Tenure (Fr),Area (hectares),Data qualifier,Superficie (en hectare),Qualificatifs de données
1990,1990,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Provincial land,Terres provinciales,467,a,467,a
1990,1990,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Private land,Terres privées,,u,,u
1990,1990,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Provincial land,Terres provinciales,0,a,0,a
1990,1990,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Private land,Terres privées,,u,,u
1990,1990,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Provincial land,Terres provinciales,0,a,0,a
1990,1990,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Private land,Terres privées,,u,,u
1990,1990,NT,Northwest Territories,Territoires du Nord-Ouest,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,0,a,0,a
1990,1990,NT,Northwest Territories,Territoires du Nord-Ouest,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Private land,Terres privées,,u,,u
1990,1990,NT,Northwest Territories,Territoires du Nord-Ouest,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Provincial land,Terres provinciales,0,a,0,a
1990,1990,NT,Northwest Territories,Territoires du Nord-Ouest,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Private land,Terres privées,,u,,u
1990,1990,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1990,1990,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1990,1990,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Aménagement équienne,Other,Autre,Private land,Terres privées,0,E,0,E
1990,1990,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Aménagement équienne,Other,Autre,Provincial land,Terres provinciales,0,E,0,E
1990,1990,NU,Nunavut,Nunavut,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Federal land,Terres fédérales,,u,,u
1990,1990,NU,Nunavut,Nunavut,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Federal land,Terres fédérales,,u,,u
1990,1990,NU,Nunavut,Nunavut,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Federal land,Terres fédérales,,u,,u
1990,1990,NU,Nunavut,Nunavut,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Federal land,Terres fédérales,,u,,u
1990,1990,NU,Nunavut,Nunavut,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Federal land,Terres fédérales,,u,,u
1990,1990,NU,Nunavut,Nunavut,Unspecified,Indéterminée,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1990,1990,ON,Ontario,Ontario,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Federal land,Terres fédérales,,u,,u
1990,1990,ON,Ontario,Ontario,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Federal land,Terres fédérales,,u,,u
1990,1990,ON,Ontario,Ontario,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Federal land,Terres fédérales,,u,,u
1990,1990,ON,Ontario,Ontario,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Federal land,Terres fédérales,,u,,u
1990,1990,ON,Ontario,Ontario,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Federal land,Terres fédérales,,u,,u
1990,1990,ON,Ontario,Ontario,Unspecified,Indéterminée,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1990,1990,ON,Ontario,Ontario,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Provincial land,Terres provinciales,207585,a,207585,a
1990,1990,ON,Ontario,Ontario,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Private land,Terres privées,1922,a,1922,a
1990,1990,ON,Ontario,Ontario,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Provincial land,Terres provinciales,,u,,u
1990,1990,ON,Ontario,Ontario,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Private land,Terres privées,,u,,u
1990,1990,ON,Ontario,Ontario,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Provincial land,Terres provinciales,,u,,u
1990,1990,ON,Ontario,Ontario,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Private land,Terres privées,,u,,u
1990,1990,ON,Ontario,Ontario,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,11637,a,11637,a
1990,1990,ON,Ontario,Ontario,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Private land,Terres privées,17069,a,17069,a
1990,1990,ON,Ontario,Ontario,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Provincial land,Terres provinciales,0,a,0,a
1990,1990,ON,Ontario,Ontario,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Private land,Terres privées,0,a,0,a
1990,1990,ON,Ontario,Ontario,Unspecified,Indéterminée,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1990,1990,ON,Ontario,Ontario,Unspecified,Indéterminée,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1990,1990,ON,Ontario,Ontario,Even-aged management,Aménagement équienne,Other,Autre,Private land,Terres privées,0,E,0,E
1990,1990,ON,Ontario,Ontario,Even-aged management,Aménagement équienne,Other,Autre,Provincial land,Terres provinciales,0,E,0,E
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Federal land,Terres fédérales,,u,,u
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Federal land,Terres fédérales,,u,,u
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Federal land,Terres fédérales,,u,,u
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Federal land,Terres fédérales,,u,,u
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Federal land,Terres fédérales,,u,,u
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Provincial land,Terres provinciales,40,e,40,e
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Private land,Terres privées,860,e,860,e
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Provincial land,Terres provinciales,0,a,0,a
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Private land,Terres privées,17,a,17,a
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Provincial land,Terres provinciales,0,a,0,a
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Private land,Terres privées,0,a,0,a
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,0,a,0,a
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Private land,Terres privées,1400,e,1400,e
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Provincial land,Terres provinciales,10,a,10,a
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Private land,Terres privées,170,a,170,a
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Even-aged management,Aménagement équienne,Other,Autre,Private land,Terres privées,0,E,0,E
1990,1990,PE,Prince Edward Island,Île-du-Prince-Édouard,Even-aged management,Aménagement équienne,Other,Autre,Provincial land,Terres provinciales,0,E,0,E
1990,1990,QC,Quebec,Québec,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Federal land,Terres fédérales,,u,,u
1990,1990,QC,Quebec,Québec,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Federal land,Terres fédérales,5,a,5,a
1990,1990,QC,Quebec,Québec,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Federal land,Terres fédérales,,u,,u
1990,1990,QC,Quebec,Québec,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Federal land,Terres fédérales,,u,,u
1990,1990,QC,Quebec,Québec,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Federal land,Terres fédérales,,u,,u
1990,1990,QC,Quebec,Québec,Unspecified,Indéterminée,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1990,1990,QC,Quebec,Québec,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Provincial land,Terres provinciales,198642,a,198642,a
1990,1990,QC,Quebec,Québec,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Private land,Terres privées,0,a,0,a
1990,1990,QC,Quebec,Québec,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Provincial land,Terres provinciales,4418,a,4418,a
1990,1990,QC,Quebec,Québec,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Private land,Terres privées,488,a,488,a
1990,1990,QC,Quebec,Québec,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Provincial land,Terres provinciales,104,a,104,a
1990,1990,QC,Quebec,Québec,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Private land,Terres privées,5023,a,5023,a
1990,1990,QC,Quebec,Québec,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,38521,a,38521,a
1990,1990,QC,Quebec,Québec,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Private land,Terres privées,144,a,144,a
1990,1990,QC,Quebec,Québec,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Provincial land,Terres provinciales,12078,a,12078,a
1990,1990,QC,Quebec,Québec,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Private land,Terres privées,2604,a,2604,a
1990,1990,QC,Quebec,Québec,Unspecified,Indéterminée,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1990,1990,QC,Quebec,Québec,Unspecified,Indéterminée,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1990,1990,QC,Quebec,Québec,Even-aged management,Aménagement équienne,Other,Autre,Private land,Terres privées,0,E,0,E
1990,1990,QC,Quebec,Québec,Even-aged management,Aménagement équienne,Other,Autre,Provincial land,Terres provinciales,0,E,0,E
1990,1990,SK,Saskatchewan,Saskatchewan,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Federal land,Terres fédérales,,u,,u
1990,1990,SK,Saskatchewan,Saskatchewan,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Federal land,Terres fédérales,,u,,u
1990,1990,SK,Saskatchewan,Saskatchewan,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Federal land,Terres fédérales,,u,,u
1990,1990,SK,Saskatchewan,Saskatchewan,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Federal land,Terres fédérales,,u,,u
1990,1990,SK,Saskatchewan,Saskatchewan,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Federal land,Terres fédérales,,u,,u
1990,1990,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1990,1990,SK,Saskatchewan,Saskatchewan,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Provincial land,Terres provinciales,16538,a,16538,a
1990,1990,SK,Saskatchewan,Saskatchewan,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Private land,Terres privées,0,a,0,a
1990,1990,SK,Saskatchewan,Saskatchewan,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Provincial land,Terres provinciales,0,a,0,a
1990,1990,SK,Saskatchewan,Saskatchewan,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Private land,Terres privées,0,a,0,a
1990,1990,SK,Saskatchewan,Saskatchewan,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Provincial land,Terres provinciales,0,a,0,a
1990,1990,SK,Saskatchewan,Saskatchewan,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Private land,Terres privées,0,a,0,a
1990,1990,SK,Saskatchewan,Saskatchewan,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,0,a,0,a
1990,1990,SK,Saskatchewan,Saskatchewan,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Private land,Terres privées,0,a,0,a
1990,1990,SK,Saskatchewan,Saskatchewan,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Provincial land,Terres provinciales,0,a,0,a
1990,1990,SK,Saskatchewan,Saskatchewan,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Private land,Terres privées,5,a,5,a
1990,1990,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1990,1990,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1990,1990,SK,Saskatchewan,Saskatchewan,Even-aged management,Aménagement équienne,Other,Autre,Private land,Terres privées,0,E,0,E
1990,1990,SK,Saskatchewan,Saskatchewan,Even-aged management,Aménagement équienne,Other,Autre,Provincial land,Terres provinciales,0,E,0,E
1990,1990,YT,Yukon,Yukon,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Federal land,Terres fédérales,,n,,n
1990,1990,YT,Yukon,Yukon,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Federal land,Terres fédérales,,n,,n
1990,1990,YT,Yukon,Yukon,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Federal land,Terres fédérales,,n,,n
1990,1990,YT,Yukon,Yukon,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Federal land,Terres fédérales,,n,,n
1990,1990,YT,Yukon,Yukon,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Federal land,Terres fédérales,,n,,n
1990,1990,YT,Yukon,Yukon,Unspecified,Indéterminée,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
